anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,archivo_origen,localidad_id,zona,semana_homologada,anio_homologado,parasitos_totales_t1,anio_objetivo,semana_objetivo,fecha_t,fecha_t1,es_semana_siguiente,semana_sin,semana_cos
2022,38,32677,0.48,3.15,0.53,12.608,32.19,Noruega,Verano,4.16,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,38,2022,2.52,2022.0,39.0,2022-09-19,2022-09-26,True,-0.992708874098054,-0.12053668025532357
2022,39,32677,0.34,1.7,0.48,12.428,32.516,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,39,2022,4.5600000000000005,2022.0,40.0,2022-09-26,2022-10-03,True,-1.0,-1.8369701987210297e-16
2022,40,32677,0.71,2.64,1.21,12.17,33.329,Noruega,Otoño,4.5600000000000005,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,40,2022,4.39,2022.0,41.0,2022-10-03,2022-10-10,True,-0.992708874098054,0.1205366802553232
2022,41,32677,0.46,2.21,1.72,11.871,33.414,Noruega,Otoño,4.39,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,41,2022,1.12,2022.0,42.0,2022-10-10,2022-10-17,True,-0.9709418174260521,0.23931566428755738
2022,42,32677,0.15,0.68,0.29,11.395,33.241,Noruega,Otoño,1.12,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,42,2022,2.87,2022.0,43.0,2022-10-17,2022-10-24,True,-0.9350162426854148,0.35460488704253557
2022,43,32677,0.32,2.01,0.54,11.03,32.998,Noruega,Otoño,2.87,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,43,2022,4.62,2022.0,44.0,2022-10-24,2022-10-31,True,-0.8854560256532101,0.464723172043768
2022,44,32677,0.46,2.82,1.34,10.91,32.623,Noruega,Otoño,4.62,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,44,2022,8.66,2022.0,45.0,2022-10-31,2022-11-07,True,-0.822983865893657,0.5680647467311548
2022,45,32677,1.46,5.26,1.94,10.756,32.227,Noruega,Otoño,8.66,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,45,2022,15.4,2022.0,46.0,2022-11-07,2022-11-14,True,-0.7485107481711011,0.6631226582407952
2022,46,32677,6.05,7.31,2.04,10.168,32.176,Noruega,Otoño,15.4,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,46,2022,23.68,2022.0,47.0,2022-11-14,2022-11-21,True,-0.6631226582407955,0.7485107481711007
2023,29,32677,0.0,0.0,0.0,13.726,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,29,2023,0.0,2023.0,30.0,2023-07-17,2023-07-24,True,-0.3546048870425356,-0.9350162426854148
2023,30,32677,0.0,0.0,0.0,14.022,33.601,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,30,2023,0.0,2023.0,31.0,2023-07-24,2023-07-31,True,-0.46472317204376806,-0.8854560256532101
2023,31,32677,0.0,0.0,0.0,14.601,33.498,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,31,2023,0.02,2023.0,32.0,2023-07-31,2023-08-07,True,-0.5680647467311556,-0.8229838658936566
2023,32,32677,0.0,0.0,0.02,13.891,33.253,Noruega,Verano,0.02,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,32,2023,0.33,2023.0,33.0,2023-08-07,2023-08-14,True,-0.663122658240795,-0.7485107481711013
2023,33,32677,0.0,0.05,0.28,14.253,33.301,Noruega,Verano,0.33,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,33,2023,2.52,2023.0,34.0,2023-08-14,2023-08-21,True,-0.7485107481711011,-0.6631226582407952
2023,34,32677,0.03,0.43,2.06,14.243,33.132,Noruega,Verano,2.52,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,34,2023,6.48,2023.0,35.0,2023-08-21,2023-08-28,True,-0.8229838658936564,-0.5680647467311559
2023,35,32677,0.09,2.98,3.41,13.815,33.103,Noruega,Verano,6.48,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,35,2023,3.4000000000000004,2023.0,36.0,2023-08-28,2023-09-04,True,-0.8854560256532096,-0.4647231720437691
2023,36,32677,0.24,2.75,0.41,13.822,32.841,Noruega,Verano,3.4000000000000004,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,36,2023,0.42,2023.0,37.0,2023-09-04,2023-09-11,True,-0.9350162426854147,-0.3546048870425359
2023,37,32677,0.09,0.29,0.04,13.652,32.776,Noruega,Verano,0.42,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,37,2023,0.21,2023.0,38.0,2023-09-11,2023-09-18,True,-0.970941817426052,-0.23931566428755774
2023,38,32677,0.09,0.08,0.04,13.311,32.675,Noruega,Verano,0.21,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,38,2023,0.22,2023.0,39.0,2023-09-18,2023-09-25,True,-0.992708874098054,-0.12053668025532357
2023,39,32677,0.08,0.12,0.02,13.535,32.401,Noruega,Verano,0.22,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,39,2023,0.43,2023.0,40.0,2023-09-25,2023-10-02,True,-1.0,-1.8369701987210297e-16
2023,40,32677,0.18,0.19,0.06,13.432,32.376,Noruega,Otoño,0.43,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,40,2023,0.54,2023.0,41.0,2023-10-02,2023-10-09,True,-0.992708874098054,0.1205366802553232
2023,41,32677,0.15,0.38,0.01,12.515,32.447,Noruega,Otoño,0.54,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,41,2023,0.94,2023.0,42.0,2023-10-09,2023-10-16,True,-0.9709418174260521,0.23931566428755738
2023,42,32677,0.19,0.54,0.21,11.447,32.591,Noruega,Otoño,0.94,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,42,2023,1.22,2023.0,43.0,2023-10-16,2023-10-23,True,-0.9350162426854148,0.35460488704253557
2023,43,32677,0.31,0.69,0.22,10.471,32.503,Noruega,Otoño,1.22,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,43,2023,1.32,2023.0,44.0,2023-10-23,2023-10-30,True,-0.8854560256532101,0.464723172043768
2023,44,32677,0.4,0.68,0.24,9.298,32.563,Noruega,Otoño,1.32,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,44,2023,0.9,2023.0,45.0,2023-10-30,2023-11-06,True,-0.822983865893657,0.5680647467311548
2023,45,32677,0.21,0.68,0.01,9.376,32.59,Noruega,Otoño,0.9,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,45,2023,1.07,2023.0,46.0,2023-11-06,2023-11-13,True,-0.7485107481711011,0.6631226582407952
2023,46,32677,0.32,0.71,0.04,9.096,32.67,Noruega,Otoño,1.07,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,46,2023,1.37,2023.0,47.0,2023-11-13,2023-11-20,True,-0.6631226582407955,0.7485107481711007
2023,47,32677,0.29,0.92,0.16,8.85,32.863,Noruega,Otoño,1.37,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,47,2023,1.26,2023.0,48.0,2023-11-20,2023-11-27,True,-0.5680647467311559,0.8229838658936564
2023,48,32677,0.42,0.66,0.18,7.928,33.088,Noruega,Otoño,1.26,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,48,2023,1.7799999999999998,2023.0,49.0,2023-11-27,2023-12-04,True,-0.4647231720437684,0.88545602565321
2023,49,32677,0.46,1.15,0.17,7.24,33.163,Noruega,Otoño,1.7799999999999998,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,49,2023,0.1999999999999999,2023.0,50.0,2023-12-04,2023-12-11,True,-0.35460488704253595,0.9350162426854147
2023,50,32677,0.09,0.09,0.02,7.327,33.449,Noruega,Otoño,0.1999999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,50,2023,0.16,2023.0,51.0,2023-12-11,2023-12-18,True,-0.2393156642875578,0.970941817426052
2023,51,32677,0.0,0.07,0.09,7.233,33.554,Noruega,Otoño,0.16,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,51,2023,0.1699999999999999,2023.0,52.0,2023-12-18,2023-12-25,True,-0.12053668025532363,0.992708874098054
2023,52,32677,0.01,0.07,0.09,6.503,33.636,Noruega,Otoño,0.1699999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,52,2023,0.27,2024.0,1.0,2023-12-25,2024-01-01,True,6.432490598706546e-16,1.0
2024,1,32677,0.0,0.23,0.04,6.095,33.759,Noruega,Invierno,0.27,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,1,2024,0.4399999999999999,2024.0,2.0,2024-01-01,2024-01-08,True,0.12053668025532305,0.992708874098054
2024,2,32677,0.0,0.41,0.03,6.528,33.843,Noruega,Invierno,0.4399999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,2,2024,0.64,2024.0,3.0,2024-01-08,2024-01-15,True,0.23931566428755774,0.970941817426052
2024,3,32677,0.07,0.46,0.11,6.084,33.786,Noruega,Invierno,0.64,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,3,2024,0.6500000000000001,2024.0,4.0,2024-01-15,2024-01-22,True,0.3546048870425356,0.9350162426854148
2024,4,32677,0.06,0.56,0.03,6.066,33.578,Noruega,Invierno,0.6500000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,4,2024,0.88,2024.0,5.0,2024-01-22,2024-01-29,True,0.4647231720437685,0.8854560256532099
2024,5,32677,0.24,0.59,0.05,6.096,33.484,Noruega,Invierno,0.88,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,5,2024,0.75,2024.0,6.0,2024-01-29,2024-02-05,True,0.5680647467311558,0.8229838658936564
2024,6,32677,0.21,0.46,0.08,5.689,33.557,Noruega,Invierno,0.75,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,6,2024,0.8200000000000001,2024.0,7.0,2024-02-05,2024-02-12,True,0.6631226582407952,0.7485107481711011
2024,7,32677,0.3,0.46,0.06,5.528,33.645,Noruega,Invierno,0.8200000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,7,2024,1.09,2024.0,8.0,2024-02-12,2024-02-19,True,0.7485107481711011,0.6631226582407953
2024,8,32677,0.49,0.48,0.12,5.517,33.588,Noruega,Invierno,1.09,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,8,2024,0.7999999999999999,2024.0,9.0,2024-02-19,2024-02-26,True,0.8229838658936564,0.5680647467311559
2024,9,32677,0.31,0.4,0.09,5.516,33.472,Noruega,Invierno,0.7999999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,9,2024,0.0,2024.0,10.0,2024-02-26,2024-03-04,True,0.8854560256532099,0.4647231720437686
2024,10,32677,0.0,0.0,0.0,5.406,33.418,Noruega,Invierno,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,10,2024,0.06,2024.0,11.0,2024-03-04,2024-03-11,True,0.9350162426854148,0.35460488704253557
2024,11,32677,0.04,0.02,0.0,5.318,33.372,Noruega,Invierno,0.06,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,11,2024,0.08,2024.0,12.0,2024-03-11,2024-03-18,True,0.970941817426052,0.23931566428755804
2024,12,32677,0.04,0.02,0.02,5.318,33.288,Noruega,Invierno,0.08,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,12,2024,0.04,2024.0,13.0,2024-03-18,2024-03-25,True,0.992708874098054,0.120536680255323
2024,13,32677,0.02,0.02,0.0,5.375,33.278,Noruega,Invierno,0.04,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,13,2024,0.12,2024.0,14.0,2024-03-25,2024-04-01,True,1.0,-1.6081226496766366e-16
2024,14,32677,0.02,0.03,0.07,5.113,33.322,Noruega,Primavera,0.12,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,14,2024,0.18,2024.0,15.0,2024-04-01,2024-04-08,True,0.992708874098054,-0.12053668025532288
2024,15,32677,0.02,0.05,0.11,5.396,33.256,Noruega,Primavera,0.18,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,15,2024,0.18,2024.0,16.0,2024-04-08,2024-04-15,True,0.9709418174260521,-0.2393156642875575
2024,16,32677,0.01,0.06,0.11,5.756,33.359,Noruega,Primavera,0.18,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,16,2024,0.37,2024.0,17.0,2024-04-15,2024-04-22,True,0.9350162426854148,-0.35460488704253545
2024,17,32677,0.02,0.18,0.17,6.17,33.375,Noruega,Primavera,0.37,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,17,2024,0.8900000000000001,2024.0,18.0,2024-04-22,2024-04-29,True,0.8854560256532099,-0.4647231720437685
2024,18,32677,0.01,0.56,0.32,7.221,33.363,Noruega,Primavera,0.8900000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,18,2024,1.2000000000000002,2024.0,19.0,2024-04-29,2024-05-06,True,0.8229838658936565,-0.5680647467311557
2024,19,32677,0.03,0.89,0.28,7.598,33.147,Noruega,Primavera,1.2000000000000002,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,19,2024,1.4600000000000002,2024.0,20.0,2024-05-06,2024-05-13,True,0.7485107481711013,-0.663122658240795
2024,20,32677,0.12,1.12,0.22,9.215,32.805,Noruega,Primavera,1.4600000000000002,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,20,2024,1.29,2024.0,21.0,2024-05-13,2024-05-20,True,0.6631226582407952,-0.7485107481711012
2024,21,32677,0.15,0.84,0.3,10.303,32.776,Noruega,Primavera,1.29,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,21,2024,0.4899999999999999,2024.0,22.0,2024-05-20,2024-05-27,True,0.5680647467311558,-0.8229838658936564
2024,22,32677,0.16,0.29,0.04,11.4,32.75,Noruega,Primavera,0.4899999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,22,2024,0.61,2024.0,23.0,2024-05-27,2024-06-03,True,0.46472317204376906,-0.8854560256532096
2024,23,32677,0.21,0.37,0.03,11.215,32.695,Noruega,Primavera,0.61,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,23,2024,1.27,2024.0,24.0,2024-06-03,2024-06-10,True,0.35460488704253584,-0.9350162426854147
2024,24,32677,0.21,0.79,0.27,11.386,32.66,Noruega,Primavera,1.27,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,24,2024,3.77,2024.0,25.0,2024-06-10,2024-06-17,True,0.23931566428755768,-0.970941817426052
2024,25,32677,0.44,2.82,0.51,11.952,32.616,Noruega,Primavera,3.77,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,25,2024,2.0900000000000003,2024.0,26.0,2024-06-17,2024-06-24,True,0.12053668025532308,-0.992708874098054
2024,26,32677,0.31,1.36,0.42,12.229,32.509,Noruega,Primavera,2.0900000000000003,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,26,2024,3.47,2024.0,27.0,2024-06-24,2024-07-01,True,-3.216245299353273e-16,-1.0
2024,27,32677,0.37,1.93,1.17,12.267,32.456,Noruega,Verano,3.47,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,27,2024,3.71,2024.0,28.0,2024-07-01,2024-07-08,True,-0.12053668025532283,-0.992708874098054
2024,28,32677,0.38,2.17,1.16,12.962,32.452,Noruega,Verano,3.71,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,28,2024,1.14,2024.0,29.0,2024-07-08,2024-07-15,True,-0.23931566428755743,-0.9709418174260521
2024,29,32677,0.2,0.65,0.29,14.14,32.197,Noruega,Verano,1.14,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,29,2024,3.1300000000000003,2024.0,30.0,2024-07-15,2024-07-22,True,-0.3546048870425356,-0.9350162426854148
2024,30,32677,0.47,2.52,0.14,14.853,32.169,Noruega,Verano,3.1300000000000003,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,30,2024,0.45,2024.0,31.0,2024-07-22,2024-07-29,True,-0.46472317204376806,-0.8854560256532101
2024,31,32677,0.14,0.27,0.04,15.197,32.383,Noruega,Verano,0.45,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,31,2024,2.79,2024.0,32.0,2024-07-29,2024-08-05,True,-0.5680647467311556,-0.8229838658936566
2024,32,32677,0.48,1.83,0.48,16.001,32.307,Noruega,Verano,2.79,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,32,2024,7.890000000000001,2024.0,33.0,2024-08-05,2024-08-12,True,-0.663122658240795,-0.7485107481711013
2024,33,32677,1.75,5.61,0.53,15.272,32.297,Noruega,Verano,7.890000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,33,2024,11.66,2024.0,34.0,2024-08-12,2024-08-19,True,-0.7485107481711011,-0.6631226582407952
2024,34,32677,4.62,6.81,0.23,14.803,32.282,Noruega,Verano,11.66,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,34,2024,1.18,2024.0,35.0,2024-08-19,2024-08-26,True,-0.8229838658936564,-0.5680647467311559
2014,1,33077,0.3,0.85,0.95,8.242,33.586,Noruega,Invierno,2.1,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,1,2014,2.75,2014.0,2.0,2013-12-30,2014-01-06,True,0.12053668025532305,0.992708874098054
2014,2,33077,0.35,1.1,1.3,7.714,33.432,Noruega,Invierno,2.75,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,2,2014,3.22,2014.0,3.0,2014-01-06,2014-01-13,True,0.23931566428755774,0.970941817426052
2014,6,33077,0.0,0.0,0.0,5.934,33.266,Noruega,Invierno,0.0,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,6,2014,2.15,2014.0,7.0,2014-02-03,2014-02-10,True,0.6631226582407952,0.7485107481711011
2014,7,33077,0.0,0.0,2.15,5.906,33.246,Noruega,Invierno,2.15,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,7,2014,3.4,2014.0,8.0,2014-02-10,2014-02-17,True,0.7485107481711011,0.6631226582407953
2014,8,33077,0.0,0.15,3.25,5.737,33.163,Noruega,Invierno,3.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,8,2014,2.4,2014.0,9.0,2014-02-17,2014-02-24,True,0.8229838658936564,0.5680647467311559
2014,9,33077,0.0,0.35,2.05,5.558,32.933,Noruega,Invierno,2.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,9,2014,3.25,2014.0,10.0,2014-02-24,2014-03-03,True,0.8854560256532099,0.4647231720437686
2014,10,33077,0.0,1.25,2.0,5.383,32.662,Noruega,Invierno,3.25,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,10,2014,3.4,2014.0,11.0,2014-03-03,2014-03-10,True,0.9350162426854148,0.35460488704253557
2014,11,33077,0.0,1.7,1.7,5.338,32.494,Noruega,Invierno,3.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,11,2014,0.65,2014.0,12.0,2014-03-10,2014-03-17,True,0.970941817426052,0.23931566428755804
2014,12,33077,0.0,0.4,0.25,5.412,32.6,Noruega,Invierno,0.65,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,12,2014,1.4,2014.0,13.0,2014-03-17,2014-03-24,True,0.992708874098054,0.120536680255323
2014,13,33077,0.0,0.35,1.05,5.786,32.625,Noruega,Invierno,1.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,13,2014,1.7,2014.0,14.0,2014-03-24,2014-03-31,True,1.0,-1.6081226496766366e-16
2014,14,33077,0.0,0.7,1.0,6.081,32.558,Noruega,Primavera,1.7,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,14,2014,2.1,2014.0,15.0,2014-03-31,2014-04-07,True,0.992708874098054,-0.12053668025532288
2014,17,33077,0.25,3.7,2.45,7.447,32.28,Noruega,Primavera,6.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,17,2014,4.85,2014.0,18.0,2014-04-21,2014-04-28,True,0.8854560256532099,-0.4647231720437685
2014,18,33077,0.4,2.9,1.55,7.502,32.448,Noruega,Primavera,4.85,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,18,2014,6.1,2014.0,19.0,2014-04-28,2014-05-05,True,0.8229838658936565,-0.5680647467311557
2014,19,33077,0.46,3.22,2.42,7.846,32.556,Noruega,Primavera,6.1,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,19,2014,0.34,2014.0,20.0,2014-05-05,2014-05-12,True,0.7485107481711013,-0.663122658240795
2014,20,33077,0.02,0.32,0.0,8.158,32.614,Noruega,Primavera,0.34,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,20,2014,0.8300000000000001,2014.0,21.0,2014-05-12,2014-05-19,True,0.6631226582407952,-0.7485107481711012
2014,21,33077,0.05,0.55,0.23,9.719,32.438,Noruega,Primavera,0.8300000000000001,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,21,2014,1.63,2014.0,22.0,2014-05-19,2014-05-26,True,0.5680647467311558,-0.8229838658936564
2014,22,33077,0.08,0.15,1.4,10.191,32.361,Noruega,Primavera,1.63,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,22,2014,1.37,2014.0,23.0,2014-05-26,2014-06-02,True,0.46472317204376906,-0.8854560256532096
2014,23,33077,0.07,0.4,0.9,12.089,32.018,Noruega,Primavera,1.37,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,23,2014,1.07,2014.0,24.0,2014-06-02,2014-06-09,True,0.35460488704253584,-0.9350162426854147
2014,24,33077,0.2,0.87,0.0,13.538,31.775,Noruega,Primavera,1.07,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,24,2014,1.03,2014.0,25.0,2014-06-09,2014-06-16,True,0.23931566428755768,-0.970941817426052
2014,25,33077,0.23,0.8,0.0,10.141,32.54,Noruega,Primavera,1.03,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,25,2014,1.74,2014.0,26.0,2014-06-16,2014-06-23,True,0.12053668025532308,-0.992708874098054
2014,28,33077,0.2,0.65,0.0,12.774,32.679,Noruega,Verano,0.8500000000000001,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,28,2014,0.9,2014.0,29.0,2014-07-07,2014-07-14,True,-0.23931566428755743,-0.9709418174260521
2014,29,33077,0.1,0.8,0.0,15.229,32.441,Noruega,Verano,0.9,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,29,2014,1.15,2014.0,30.0,2014-07-14,2014-07-21,True,-0.3546048870425356,-0.9350162426854148
2014,30,33077,0.1,0.7,0.35,17.774,32.034,Noruega,Verano,1.15,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,30,2014,2.1,2014.0,31.0,2014-07-21,2014-07-28,True,-0.46472317204376806,-0.8854560256532101
2014,31,33077,0.35,1.05,0.7,18.677,31.748,Noruega,Verano,2.1,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,31,2014,2.25,2014.0,32.0,2014-07-28,2014-08-04,True,-0.5680647467311556,-0.8229838658936566
2014,32,33077,0.4,1.85,0.0,18.308,31.266,Noruega,Verano,2.25,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,32,2014,1.15,2014.0,33.0,2014-08-04,2014-08-11,True,-0.663122658240795,-0.7485107481711013
2014,33,33077,0.35,0.8,0.0,16.647,31.412,Noruega,Verano,1.15,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,33,2014,1.95,2014.0,34.0,2014-08-11,2014-08-18,True,-0.7485107481711011,-0.6631226582407952
2014,34,33077,0.45,1.2,0.3,14.938,31.923,Noruega,Verano,1.95,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,34,2014,2.1,2014.0,35.0,2014-08-18,2014-08-25,True,-0.8229838658936564,-0.5680647467311559
2014,35,33077,0.5,1.3,0.3,14.54,32.042,Noruega,Verano,2.1,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,35,2014,9.8,2014.0,36.0,2014-08-25,2014-09-01,True,-0.8854560256532096,-0.4647231720437691
2014,36,33077,0.8,5.1,3.9,15.417,31.042,Noruega,Verano,9.8,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,36,2014,0.4,2014.0,37.0,2014-09-01,2014-09-08,True,-0.9350162426854147,-0.3546048870425359
2014,37,33077,0.1,0.3,0.0,15.592,30.679,Noruega,Verano,0.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,37,2014,1.0,2014.0,38.0,2014-09-08,2014-09-15,True,-0.970941817426052,-0.23931566428755774
2015,21,33077,0.0,0.0,0.43,8.59,32.457,Noruega,Primavera,0.43,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,21,2015,0.4,2015.0,22.0,2015-05-18,2015-05-25,True,0.5680647467311558,-0.8229838658936564
2015,22,33077,0.0,0.22,0.18,9.203,32.318,Noruega,Primavera,0.4,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,22,2015,0.5,2015.0,23.0,2015-05-25,2015-06-01,True,0.46472317204376906,-0.8854560256532096
2015,23,33077,0.0,0.38,0.12,9.779,32.268,Noruega,Primavera,0.5,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,23,2015,1.05,2015.0,24.0,2015-06-01,2015-06-08,True,0.35460488704253584,-0.9350162426854147
2015,24,33077,0.0,0.85,0.2,10.127,32.129,Noruega,Primavera,1.05,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,24,2015,0.9,2015.0,25.0,2015-06-08,2015-06-15,True,0.23931566428755768,-0.970941817426052
2015,25,33077,0.0,0.75,0.15,10.929,31.637,Noruega,Primavera,0.9,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,25,2015,0.85,2015.0,26.0,2015-06-15,2015-06-22,True,0.12053668025532308,-0.992708874098054
2015,26,33077,0.0,0.6,0.25,11.375,31.755,Noruega,Primavera,0.85,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,26,2015,0.5,2015.0,27.0,2015-06-22,2015-06-29,True,-3.216245299353273e-16,-1.0
2015,27,33077,0.0,0.45,0.05,12.406,31.552,Noruega,Verano,0.5,barentswatch_33077_piojos_temp_sal_2014_2024.csv,33077,Sur/Oeste,27,2015,0.55,2015.0,28.0,2015-06-29,2015-07-06,True,-0.12053668025532283,-0.992708874098054
