pais,zona,localidad,localidad_id,anio,semana,estacion,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Chile,Magallanes,120128,120128,2023,49,Primavera,2023.0,50.0,2.55,1.28,2.6512045304573597,2.55,-1.3712045304573597,1.3712045304573597
Chile,Magallanes,120128,120128,2023,50,Primavera,2023.0,51.0,1.28,1.9,1.8364907604895098,1.28,0.06350923951049015,0.06350923951049015
Chile,Magallanes,120128,120128,2023,51,Primavera,2023.0,52.0,1.9,8.5,2.304845114165846,1.9,6.195154885834154,6.195154885834154
Chile,Magallanes,120128,120128,2023,52,Primavera,2024.0,1.0,8.5,18.0,6.727706714983219,8.5,11.272293285016781,11.272293285016781
Chile,Magallanes,120128,120128,2024,1,Verano,2024.0,2.0,18.0,14.98,11.067525105546979,18.0,3.9124748944530214,3.9124748944530214
Chile,Magallanes,120128,120128,2024,2,Verano,2024.0,3.0,14.98,15.28,8.700487484554142,14.98,6.579512515445858,6.579512515445858
Chile,Magallanes,120128,120128,2024,3,Verano,2024.0,4.0,15.28,6.409999999999999,8.36554825683741,15.28,-1.9555482568374112,1.9555482568374112
Chile,Magallanes,120128,120128,2024,4,Verano,2024.0,5.0,6.409999999999999,29.99,5.4045408355285085,6.409999999999999,24.58545916447149,24.58545916447149
Chile,Magallanes,120128,120128,2024,5,Verano,2024.0,6.0,29.99,7.31,12.480940163125563,29.99,-5.170940163125564,5.170940163125564
Chile,Magallanes,120128,120128,2024,6,Verano,2024.0,7.0,7.31,7.78,5.8941861712196415,7.31,1.8858138287803587,1.8858138287803587
Chile,Magallanes,120128,120128,2024,7,Verano,2024.0,8.0,7.78,7.5,6.512675174222626,7.78,0.9873248257773737,0.9873248257773737
Chile,Magallanes,120128,120128,2024,8,Verano,2024.0,9.0,7.5,7.32,6.3109014809469475,7.5,1.0090985190530528,1.0090985190530528
Chile,Magallanes,120128,120128,2024,9,Verano,2024.0,10.0,7.32,11.75,5.898352967515935,7.32,5.851647032484065,5.851647032484065
Chile,Magallanes,120128,120128,2024,10,Verano,2024.0,11.0,11.75,18.88,7.355731442127074,11.75,11.524268557872926,11.524268557872926
Chile,Magallanes,120128,120128,2024,11,Verano,2024.0,12.0,18.88,13.93,9.55279307798848,18.88,4.377206922011519,4.377206922011519
Chile,Magallanes,120128,120128,2024,12,Verano,2024.0,13.0,13.93,6.879999999999999,8.834493484251619,13.93,-1.9544934842516195,1.9544934842516195
Chile,Magallanes,120128,120128,2024,13,Verano,2024.0,14.0,6.879999999999999,5.35,6.322659252705864,6.879999999999999,-0.9726592527058644,0.9726592527058644
Chile,Magallanes,120128,120128,2024,14,Otoño,2024.0,15.0,5.35,8.45,5.882305651893097,5.35,2.567694348106902,2.567694348106902
Chile,Magallanes,120128,120128,2024,15,Otoño,2024.0,16.0,8.45,9.23,7.512017645501348,8.45,1.7179823544986528,1.7179823544986528
Chile,Magallanes,120128,120128,2024,16,Otoño,2024.0,17.0,9.23,12.14,8.388695889633755,9.23,3.7513041103662452,3.7513041103662452
Chile,Magallanes,120128,120128,2024,17,Otoño,2024.0,18.0,12.14,7.71,9.92583812840375,12.14,-2.2158381284037505,2.2158381284037505
Chile,Magallanes,120128,120128,2024,18,Otoño,2024.0,19.0,7.71,8.649999999999999,7.663008800195416,7.71,0.9869911998045824,0.9869911998045824
Chile,Magallanes,120128,120128,2024,19,Otoño,2024.0,20.0,8.649999999999999,16.35,8.85370850257637,8.649999999999999,7.4962914974236305,7.4962914974236305
Chile,Magallanes,120128,120128,2024,20,Otoño,2024.0,21.0,16.35,16.43,15.108387172792314,16.35,1.3216128272076855,1.3216128272076855
Chile,Magallanes,120128,120128,2024,21,Otoño,2024.0,22.0,16.43,4.63,15.137916286548927,16.43,-10.507916286548927,10.507916286548927
Chile,Magallanes,120128,120128,2024,22,Otoño,2024.0,23.0,4.63,6.25,7.765367251106524,4.63,-1.5153672511065244,1.5153672511065244
Chile,Magallanes,120128,120128,2024,23,Otoño,2024.0,24.0,6.25,6.379999999999999,8.987727198369509,6.25,-2.60772719836951,2.60772719836951
Chile,Magallanes,120128,120128,2024,24,Otoño,2024.0,25.0,6.379999999999999,10.08,9.281827242054215,6.379999999999999,0.7981727579457853,0.7981727579457853
Chile,Magallanes,120128,120128,2024,25,Otoño,2024.0,26.0,10.08,19.24,11.97083809141618,10.08,7.269161908583818,7.269161908583818
Chile,Magallanes,120128,120128,2024,26,Otoño,2024.0,27.0,19.24,26.380000000000003,16.3831164904681,19.24,9.996883509531902,9.996883509531902
