pais,zona,localidad,localidad_id,anio,semana,anio_objetivo,semana_objetivo,parasitos_totales,parasitos_totales_t1,prediccion_rf,prediccion_base_persistencia,error_rf,error_abs_rf
Noruega,Centro,32677,32677,2024,6,2024.0,7.0,0.75,0.8200000000000001,0.8604141468253971,0.75,-0.04041414682539701,0.04041414682539701
Noruega,Centro,32677,32677,2024,7,2024.0,8.0,0.8200000000000001,1.09,0.8850629166666674,0.8200000000000001,0.20493708333333271,0.20493708333333271
Noruega,Centro,32677,32677,2024,8,2024.0,9.0,1.09,0.7999999999999999,1.022997288359789,1.09,-0.22299728835978916,0.22299728835978916
Noruega,Centro,32677,32677,2024,9,2024.0,10.0,0.7999999999999999,0.0,0.9362942576250303,0.7999999999999999,-0.9362942576250303,0.9362942576250303
Noruega,Centro,32677,32677,2024,10,2024.0,11.0,0.0,0.06,0.6062586287477955,0.0,-0.5462586287477955,0.5462586287477955
Noruega,Centro,32677,32677,2024,11,2024.0,12.0,0.06,0.08,0.5230915448132112,0.06,-0.44309154481321117,0.44309154481321117
Noruega,Centro,32677,32677,2024,12,2024.0,13.0,0.08,0.04,0.41375221988795513,0.08,-0.37375221988795515,0.37375221988795515
Noruega,Centro,32677,32677,2024,13,2024.0,14.0,0.04,0.12,0.1519308730158731,0.04,-0.03193087301587311,0.03193087301587311
Noruega,Centro,32677,32677,2024,14,2024.0,15.0,0.12,0.18,0.12694936507936505,0.12,0.05305063492063494,0.05305063492063494
Noruega,Centro,32677,32677,2024,15,2024.0,16.0,0.18,0.18,0.16577297619047623,0.18,0.014227023809523759,0.014227023809523759
