anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales,archivo_origen,localidad_id,zona,semana_homologada,anio_homologado,fecha_t,parasitos_totales_t1,anio_objetivo,semana_objetivo,fecha_t1,es_semana_siguiente,fecha_lag1,parasitos_totales_lag1,hembras_ovigeras_lag1,adultos_moviles_lag1,juveniles_lag1,temperatura_lag1,salinidad_lag1,fecha_lag2,parasitos_totales_lag2,hembras_ovigeras_lag2,adultos_moviles_lag2,juveniles_lag2,temperatura_lag2,salinidad_lag2,fecha_lag3,parasitos_totales_lag3,hembras_ovigeras_lag3,adultos_moviles_lag3,juveniles_lag3,temperatura_lag3,salinidad_lag3,fecha_lag4,parasitos_totales_lag4,hembras_ovigeras_lag4,adultos_moviles_lag4,juveniles_lag4,temperatura_lag4,salinidad_lag4,parasitos_totales_media_4,hembras_ovigeras_media_4,adultos_moviles_media_4,juveniles_media_4,temperatura_media_4,salinidad_media_4,parasitos_totales_max_4,hembras_ovigeras_max_4,adultos_moviles_max_4,juveniles_max_4,delta_parasitos_1,delta_hembras_1,delta_adultos_1,delta_juveniles_1,delta_temperatura_1,delta_salinidad_1,semana_sin,semana_cos
2019,3,32677,0.45,4.62,1.15,6.083,34.171,Noruega,Invierno,6.220000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,3,2019,2019-01-14,3.75,2019.0,4.0,2019-01-21,True,2019-01-07,4.48,0.42,3.08,0.98,6.805,34.028,2018-12-31,2.14,0.4,1.46,0.28,7.175,33.935,2018-12-24,2.34,0.46,1.26,0.62,7.205,33.637,2018-12-17,1.96,0.49,0.68,0.79,7.191,33.139,3.7950000000000004,0.4325,2.605,0.7575000000000001,6.817,33.942750000000004,6.220000000000001,0.46,4.62,1.15,1.7400000000000002,0.030000000000000027,1.54,0.16999999999999993,-0.7219999999999995,0.14300000000000068,0.3546048870425356,0.9350162426854148
2019,4,32677,0.45,3.15,0.15,5.53,34.118,Noruega,Invierno,3.75,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,4,2019,2019-01-21,5.1000000000000005,2019.0,5.0,2019-01-28,True,2019-01-14,6.220000000000001,0.45,4.62,1.15,6.083,34.171,2019-01-07,4.48,0.42,3.08,0.98,6.805,34.028,2018-12-31,2.14,0.4,1.46,0.28,7.175,33.935,2018-12-24,2.34,0.46,1.26,0.62,7.205,33.637,4.1475,0.43000000000000005,3.0774999999999997,0.6399999999999999,6.39825,34.063,6.220000000000001,0.45,4.62,1.15,-2.4700000000000006,0.0,-1.4700000000000002,-0.9999999999999999,-0.5529999999999999,-0.05299999999999727,0.4647231720437685,0.8854560256532099
2019,34,32677,0.0,0.0,0.0,14.946,32.847,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,34,2019,2019-08-19,0.0,2019.0,35.0,2019-08-26,True,2019-08-12,,,,,15.053,32.973,2019-08-05,,,,,15.528,33.104,2019-07-29,,,,,17.279,33.071,2019-07-22,,,,,15.955,33.021,,,,,15.7015,32.99875,,,,,,,,,-0.1070000000000011,-0.12599999999999767,-0.8229838658936564,-0.5680647467311559
2019,35,32677,0.0,0.0,0.0,15.306,32.538,Noruega,Verano,0.0,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,35,2019,2019-08-26,0.35,2019.0,36.0,2019-09-02,True,2019-08-19,0.0,0.0,0.0,0.0,14.946,32.847,2019-08-12,,,,,15.053,32.973,2019-08-05,,,,,15.528,33.104,2019-07-29,,,,,17.279,33.071,0.0,0.0,0.0,0.0,15.20825,32.8655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999943,-0.3090000000000046,-0.8854560256532096,-0.4647231720437691
2019,36,32677,0.0,0.0,0.35,14.766,32.303,Noruega,Verano,0.35,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,36,2019,2019-09-02,0.03,2019.0,37.0,2019-09-09,True,2019-08-26,0.0,0.0,0.0,0.0,15.306,32.538,2019-08-19,0.0,0.0,0.0,0.0,14.946,32.847,2019-08-12,,,,,15.053,32.973,2019-08-05,,,,,15.528,33.104,0.11666666666666665,0.0,0.0,0.11666666666666665,15.01775,32.66525,0.35,0.0,0.0,0.35,0.35,0.0,0.0,0.35,-0.5399999999999991,-0.23499999999999943,-0.9350162426854147,-0.3546048870425359
2019,37,32677,0.0,0.02,0.01,14.243,32.062,Noruega,Verano,0.03,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,37,2019,2019-09-09,1.57,2019.0,38.0,2019-09-16,True,2019-09-02,0.35,0.0,0.0,0.35,14.766,32.303,2019-08-26,0.0,0.0,0.0,0.0,15.306,32.538,2019-08-19,0.0,0.0,0.0,0.0,14.946,32.847,2019-08-12,,,,,15.053,32.973,0.095,0.0,0.005,0.09,14.815249999999999,32.4375,0.35,0.0,0.02,0.35,-0.31999999999999995,0.0,0.02,-0.33999999999999997,-0.5229999999999997,-0.24099999999999966,-0.970941817426052,-0.23931566428755774
2019,38,32677,0.0,0.06,1.51,13.458,31.978,Noruega,Verano,1.57,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,38,2019,2019-09-16,0.8099999999999999,2019.0,39.0,2019-09-23,True,2019-09-09,0.03,0.0,0.02,0.01,14.243,32.062,2019-09-02,0.35,0.0,0.0,0.35,14.766,32.303,2019-08-26,0.0,0.0,0.0,0.0,15.306,32.538,2019-08-19,0.0,0.0,0.0,0.0,14.946,32.847,0.48750000000000004,0.0,0.02,0.4675,14.443249999999999,32.22024999999999,1.57,0.0,0.06,1.51,1.54,0.0,0.039999999999999994,1.5,-0.7850000000000001,-0.08399999999999608,-0.992708874098054,-0.12053668025532357
2019,39,32677,0.0,0.73,0.08,13.794,31.962,Noruega,Verano,0.8099999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,39,2019,2019-09-23,1.37,2019.0,40.0,2019-09-30,True,2019-09-16,1.57,0.0,0.06,1.51,13.458,31.978,2019-09-09,0.03,0.0,0.02,0.01,14.243,32.062,2019-09-02,0.35,0.0,0.0,0.35,14.766,32.303,2019-08-26,0.0,0.0,0.0,0.0,15.306,32.538,0.69,0.0,0.2025,0.48750000000000004,14.06525,32.07625,1.57,0.0,0.73,1.51,-0.7600000000000001,0.0,0.6699999999999999,-1.43,0.3360000000000003,-0.01600000000000179,-1.0,-1.8369701987210297e-16
2019,40,32677,0.0,0.88,0.49,13.084,31.893,Noruega,Otoño,1.37,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,40,2019,2019-09-30,0.99,2019.0,41.0,2019-10-07,True,2019-09-23,0.8099999999999999,0.0,0.73,0.08,13.794,31.962,2019-09-16,1.57,0.0,0.06,1.51,13.458,31.978,2019-09-09,0.03,0.0,0.02,0.01,14.243,32.062,2019-09-02,0.35,0.0,0.0,0.35,14.766,32.303,0.945,0.0,0.4225,0.5225,13.64475,31.97375,1.57,0.0,0.88,1.51,0.5600000000000002,0.0,0.15000000000000002,0.41,-0.7100000000000009,-0.06899999999999906,-0.992708874098054,0.1205366802553232
2019,41,32677,0.08,0.45,0.46,11.664,31.729,Noruega,Otoño,0.99,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,41,2019,2019-10-07,1.4,2019.0,42.0,2019-10-14,True,2019-09-30,1.37,0.0,0.88,0.49,13.084,31.893,2019-09-23,0.8099999999999999,0.0,0.73,0.08,13.794,31.962,2019-09-16,1.57,0.0,0.06,1.51,13.458,31.978,2019-09-09,0.03,0.0,0.02,0.01,14.243,32.062,1.185,0.02,0.53,0.635,13.0,31.890500000000003,1.57,0.08,0.88,1.51,-0.3800000000000001,0.08,-0.43,-0.02999999999999997,-1.42,-0.16400000000000148,-0.9709418174260521,0.23931566428755738
2019,42,32677,0.06,0.66,0.68,10.865,31.884,Noruega,Otoño,1.4,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,42,2019,2019-10-14,1.66,2019.0,43.0,2019-10-21,True,2019-10-07,0.99,0.08,0.45,0.46,11.664,31.729,2019-09-30,1.37,0.0,0.88,0.49,13.084,31.893,2019-09-23,0.8099999999999999,0.0,0.73,0.08,13.794,31.962,2019-09-16,1.57,0.0,0.06,1.51,13.458,31.978,1.1424999999999998,0.035,0.68,0.42750000000000005,12.35175,31.867,1.4,0.08,0.88,0.68,0.4099999999999999,-0.020000000000000004,0.21000000000000002,0.22000000000000003,-0.7989999999999995,0.15500000000000114,-0.9350162426854148,0.35460488704253557
2019,43,32677,0.07,1.48,0.11,10.842,32.373,Noruega,Otoño,1.66,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,43,2019,2019-10-21,0.88,2019.0,44.0,2019-10-28,True,2019-10-14,1.4,0.06,0.66,0.68,10.865,31.884,2019-10-07,0.99,0.08,0.45,0.46,11.664,31.729,2019-09-30,1.37,0.0,0.88,0.49,13.084,31.893,2019-09-23,0.8099999999999999,0.0,0.73,0.08,13.794,31.962,1.355,0.052500000000000005,0.8675,0.435,11.61375,31.96975,1.66,0.08,1.48,0.68,0.26,0.010000000000000009,0.82,-0.5700000000000001,-0.022999999999999687,0.4889999999999972,-0.8854560256532101,0.464723172043768
2019,44,32677,0.04,0.75,0.09,10.144,32.627,Noruega,Otoño,0.88,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,44,2019,2019-10-28,1.35,2019.0,45.0,2019-11-04,True,2019-10-21,1.66,0.07,1.48,0.11,10.842,32.373,2019-10-14,1.4,0.06,0.66,0.68,10.865,31.884,2019-10-07,0.99,0.08,0.45,0.46,11.664,31.729,2019-09-30,1.37,0.0,0.88,0.49,13.084,31.893,1.2325,0.0625,0.8350000000000001,0.335,10.87875,32.15325,1.66,0.08,1.48,0.68,-0.7799999999999999,-0.030000000000000006,-0.73,-0.020000000000000004,-0.6980000000000004,0.2540000000000049,-0.822983865893657,0.5680647467311548
2019,45,32677,0.22,1.07,0.06,8.906,32.69,Noruega,Otoño,1.35,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,45,2019,2019-11-04,0.96,2019.0,46.0,2019-11-11,True,2019-10-28,0.88,0.04,0.75,0.09,10.144,32.627,2019-10-21,1.66,0.07,1.48,0.11,10.842,32.373,2019-10-14,1.4,0.06,0.66,0.68,10.865,31.884,2019-10-07,0.99,0.08,0.45,0.46,11.664,31.729,1.3224999999999998,0.0975,0.99,0.23500000000000001,10.189250000000001,32.3935,1.66,0.22,1.48,0.68,0.4700000000000001,0.18,0.32000000000000006,-0.03,-1.2379999999999995,0.06299999999999528,-0.7485107481711011,0.6631226582407952
2019,46,32677,0.14,0.7,0.12,7.911,32.694,Noruega,Otoño,0.96,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,46,2019,2019-11-11,0.97,2019.0,47.0,2019-11-18,True,2019-11-04,1.35,0.22,1.07,0.06,8.906,32.69,2019-10-28,0.88,0.04,0.75,0.09,10.144,32.627,2019-10-21,1.66,0.07,1.48,0.11,10.842,32.373,2019-10-14,1.4,0.06,0.66,0.68,10.865,31.884,1.2125,0.1175,1.0,0.095,9.45075,32.596,1.66,0.22,1.48,0.12,-0.3900000000000001,-0.07999999999999999,-0.3700000000000001,0.06,-0.995000000000001,0.0040000000000048885,-0.6631226582407955,0.7485107481711007
2019,47,32677,0.18,0.76,0.03,8.303,33.04,Noruega,Otoño,0.97,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,47,2019,2019-11-18,0.8600000000000001,2019.0,48.0,2019-11-25,True,2019-11-11,0.96,0.14,0.7,0.12,7.911,32.694,2019-11-04,1.35,0.22,1.07,0.06,8.906,32.69,2019-10-28,0.88,0.04,0.75,0.09,10.144,32.627,2019-10-21,1.66,0.07,1.48,0.11,10.842,32.373,1.04,0.14500000000000002,0.8200000000000001,0.075,8.815999999999999,32.762750000000004,1.35,0.22,1.07,0.12,0.010000000000000009,0.03999999999999998,0.06000000000000005,-0.09,0.39200000000000124,0.34599999999999653,-0.5680647467311559,0.8229838658936564
2019,48,32677,0.16,0.64,0.06,7.971,33.128,Noruega,Otoño,0.8600000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,48,2019,2019-11-25,0.76,2019.0,49.0,2019-12-02,True,2019-11-18,0.97,0.18,0.76,0.03,8.303,33.04,2019-11-11,0.96,0.14,0.7,0.12,7.911,32.694,2019-11-04,1.35,0.22,1.07,0.06,8.906,32.69,2019-10-28,0.88,0.04,0.75,0.09,10.144,32.627,1.0350000000000001,0.175,0.7925,0.0675,8.27275,32.888000000000005,1.35,0.22,1.07,0.12,-0.10999999999999988,-0.01999999999999999,-0.12,0.03,-0.33200000000000074,0.08800000000000097,-0.4647231720437684,0.88545602565321
2019,49,32677,0.13,0.49,0.14,7.641,33.213,Noruega,Otoño,0.76,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,49,2019,2019-12-02,0.98,2019.0,50.0,2019-12-09,True,2019-11-25,0.8600000000000001,0.16,0.64,0.06,7.971,33.128,2019-11-18,0.97,0.18,0.76,0.03,8.303,33.04,2019-11-11,0.96,0.14,0.7,0.12,7.911,32.694,2019-11-04,1.35,0.22,1.07,0.06,8.906,32.69,0.8875,0.15250000000000002,0.6475,0.0875,7.9565,33.01875,0.97,0.18,0.76,0.14,-0.10000000000000009,-0.03,-0.15000000000000002,0.08000000000000002,-0.33000000000000007,0.08500000000000085,-0.35460488704253595,0.9350162426854147
2019,50,32677,0.14,0.76,0.08,7.155,33.282,Noruega,Otoño,0.98,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,50,2019,2019-12-09,1.07,2019.0,51.0,2019-12-16,True,2019-12-02,0.76,0.13,0.49,0.14,7.641,33.213,2019-11-25,0.8600000000000001,0.16,0.64,0.06,7.971,33.128,2019-11-18,0.97,0.18,0.76,0.03,8.303,33.04,2019-11-11,0.96,0.14,0.7,0.12,7.911,32.694,0.8925000000000001,0.15250000000000002,0.6625000000000001,0.07750000000000001,7.7675,33.16575,0.98,0.18,0.76,0.14,0.21999999999999997,0.010000000000000009,0.27,-0.06000000000000001,-0.48599999999999977,0.06899999999999551,-0.2393156642875578,0.970941817426052
2019,51,32677,0.15,0.89,0.03,7.083,33.345,Noruega,Otoño,1.07,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,51,2019,2019-12-16,0.8900000000000001,2019.0,52.0,2019-12-23,True,2019-12-09,0.98,0.14,0.76,0.08,7.155,33.282,2019-12-02,0.76,0.13,0.49,0.14,7.641,33.213,2019-11-25,0.8600000000000001,0.16,0.64,0.06,7.971,33.128,2019-11-18,0.97,0.18,0.76,0.03,8.303,33.04,0.9175,0.14500000000000002,0.695,0.0775,7.4624999999999995,33.242000000000004,1.07,0.16,0.89,0.14,0.09000000000000008,0.009999999999999981,0.13,-0.05,-0.07200000000000006,0.06300000000000239,-0.12053668025532363,0.992708874098054
2019,52,32677,0.15,0.67,0.07,7.127,33.378,Noruega,Otoño,0.8900000000000001,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,52,2019,2019-12-23,0.66,2020.0,1.0,2019-12-30,True,2019-12-16,1.07,0.15,0.89,0.03,7.083,33.345,2019-12-09,0.98,0.14,0.76,0.08,7.155,33.282,2019-12-02,0.76,0.13,0.49,0.14,7.641,33.213,2019-11-25,0.8600000000000001,0.16,0.64,0.06,7.971,33.128,0.925,0.14250000000000002,0.7025000000000001,0.08,7.2515,33.3045,1.07,0.15,0.89,0.14,-0.17999999999999994,0.0,-0.21999999999999997,0.04000000000000001,0.043999999999999595,0.03300000000000125,6.432490598706546e-16,1.0
2020,1,32677,0.19,0.42,0.05,7.298,33.417,Noruega,Invierno,0.66,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,1,2020,2019-12-30,0.7,2020.0,2.0,2020-01-06,True,2019-12-23,0.8900000000000001,0.15,0.67,0.07,7.127,33.378,2019-12-16,1.07,0.15,0.89,0.03,7.083,33.345,2019-12-09,0.98,0.14,0.76,0.08,7.155,33.282,2019-12-02,0.76,0.13,0.49,0.14,7.641,33.213,0.9,0.1575,0.685,0.05750000000000001,7.165750000000001,33.3555,1.07,0.19,0.89,0.08,-0.2300000000000001,0.04000000000000001,-0.25000000000000006,-0.020000000000000004,0.17100000000000026,0.03900000000000148,0.12053668025532305,0.992708874098054
2020,2,32677,0.1,0.58,0.02,7.094,33.498,Noruega,Invierno,0.7,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,2,2020,2020-01-06,0.76,2020.0,3.0,2020-01-13,True,2019-12-30,0.66,0.19,0.42,0.05,7.298,33.417,2019-12-23,0.8900000000000001,0.15,0.67,0.07,7.127,33.378,2019-12-16,1.07,0.15,0.89,0.03,7.083,33.345,2019-12-09,0.98,0.14,0.76,0.08,7.155,33.282,0.8300000000000001,0.14750000000000002,0.64,0.0425,7.150499999999999,33.409499999999994,1.07,0.19,0.89,0.07,0.039999999999999925,-0.09,0.15999999999999998,-0.030000000000000002,-0.20399999999999974,0.08099999999999596,0.23931566428755774,0.970941817426052
2020,3,32677,0.21,0.49,0.06,7.092,33.58,Noruega,Invierno,0.76,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,3,2020,2020-01-13,0.7699999999999999,2020.0,4.0,2020-01-20,True,2020-01-06,0.7,0.1,0.58,0.02,7.094,33.498,2019-12-30,0.66,0.19,0.42,0.05,7.298,33.417,2019-12-23,0.8900000000000001,0.15,0.67,0.07,7.127,33.378,2019-12-16,1.07,0.15,0.89,0.03,7.083,33.345,0.7525000000000001,0.1625,0.5399999999999999,0.05,7.15275,33.46825,0.8900000000000001,0.21,0.67,0.07,0.06000000000000005,0.10999999999999999,-0.08999999999999997,0.039999999999999994,-0.002000000000000668,0.08200000000000074,0.3546048870425356,0.9350162426854148
2020,4,32677,0.18,0.51,0.08,7.266,33.578,Noruega,Invierno,0.7699999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,4,2020,2020-01-20,0.8999999999999999,2020.0,5.0,2020-01-27,True,2020-01-13,0.76,0.21,0.49,0.06,7.092,33.58,2020-01-06,0.7,0.1,0.58,0.02,7.094,33.498,2019-12-30,0.66,0.19,0.42,0.05,7.298,33.417,2019-12-23,0.8900000000000001,0.15,0.67,0.07,7.127,33.378,0.7224999999999999,0.16999999999999998,0.5,0.052500000000000005,7.1875,33.51825,0.7699999999999999,0.21,0.58,0.08,0.009999999999999898,-0.03,0.020000000000000018,0.020000000000000004,0.17400000000000038,-0.001999999999995339,0.4647231720437685,0.8854560256532099
2020,5,32677,0.22,0.62,0.06,6.93,33.609,Noruega,Invierno,0.8999999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,5,2020,2020-01-27,0.78,2020.0,6.0,2020-02-03,True,2020-01-20,0.7699999999999999,0.18,0.51,0.08,7.266,33.578,2020-01-13,0.76,0.21,0.49,0.06,7.092,33.58,2020-01-06,0.7,0.1,0.58,0.02,7.094,33.498,2019-12-30,0.66,0.19,0.42,0.05,7.298,33.417,0.7825,0.1775,0.5499999999999999,0.055,7.0955,33.566250000000004,0.8999999999999999,0.22,0.62,0.08,0.13,0.04000000000000001,0.10999999999999999,-0.020000000000000004,-0.3360000000000003,0.030999999999998806,0.5680647467311558,0.8229838658936564
2020,6,32677,0.12,0.62,0.04,6.586,33.569,Noruega,Invierno,0.78,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,6,2020,2020-02-03,0.93,2020.0,7.0,2020-02-10,True,2020-01-27,0.8999999999999999,0.22,0.62,0.06,6.93,33.609,2020-01-20,0.7699999999999999,0.18,0.51,0.08,7.266,33.578,2020-01-13,0.76,0.21,0.49,0.06,7.092,33.58,2020-01-06,0.7,0.1,0.58,0.02,7.094,33.498,0.8025,0.1825,0.56,0.06,6.9685,33.584,0.8999999999999999,0.22,0.62,0.08,-0.11999999999999988,-0.1,0.0,-0.019999999999999997,-0.3439999999999994,-0.03999999999999915,0.6631226582407952,0.7485107481711011
2020,7,32677,0.17,0.74,0.02,6.347,33.525,Noruega,Invierno,0.93,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,7,2020,2020-02-10,0.64,2020.0,8.0,2020-02-17,True,2020-02-03,0.78,0.12,0.62,0.04,6.586,33.569,2020-01-27,0.8999999999999999,0.22,0.62,0.06,6.93,33.609,2020-01-20,0.7699999999999999,0.18,0.51,0.08,7.266,33.578,2020-01-13,0.76,0.21,0.49,0.06,7.092,33.58,0.845,0.1725,0.6225,0.05,6.7822499999999994,33.57025,0.93,0.22,0.74,0.08,0.15000000000000002,0.05000000000000002,0.12,-0.02,-0.23899999999999988,-0.044000000000004036,0.7485107481711011,0.6631226582407953
2020,8,32677,0.13,0.43,0.08,6.195,33.424,Noruega,Invierno,0.64,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,8,2020,2020-02-17,0.77,2020.0,9.0,2020-02-24,True,2020-02-10,0.93,0.17,0.74,0.02,6.347,33.525,2020-02-03,0.78,0.12,0.62,0.04,6.586,33.569,2020-01-27,0.8999999999999999,0.22,0.62,0.06,6.93,33.609,2020-01-20,0.7699999999999999,0.18,0.51,0.08,7.266,33.578,0.8125,0.16,0.6025,0.05,6.5145,33.53175,0.93,0.22,0.74,0.08,-0.29000000000000004,-0.04000000000000001,-0.31,0.06,-0.15200000000000014,-0.10099999999999909,0.8229838658936564,0.5680647467311559
2020,9,32677,0.21,0.49,0.07,5.714,33.379,Noruega,Invierno,0.77,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,9,2020,2020-02-24,0.8899999999999999,2020.0,10.0,2020-03-02,True,2020-02-17,0.64,0.13,0.43,0.08,6.195,33.424,2020-02-10,0.93,0.17,0.74,0.02,6.347,33.525,2020-02-03,0.78,0.12,0.62,0.04,6.586,33.569,2020-01-27,0.8999999999999999,0.22,0.62,0.06,6.93,33.609,0.78,0.1575,0.57,0.052500000000000005,6.2105,33.47425,0.93,0.21,0.74,0.08,0.13,0.07999999999999999,0.06,-0.009999999999999995,-0.48099999999999987,-0.045000000000001705,0.8854560256532099,0.4647231720437686
2020,10,32677,0.18,0.53,0.18,5.253,33.439,Noruega,Invierno,0.8899999999999999,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,10,2020,2020-03-02,1.06,2020.0,11.0,2020-03-09,True,2020-02-24,0.77,0.21,0.49,0.07,5.714,33.379,2020-02-17,0.64,0.13,0.43,0.08,6.195,33.424,2020-02-10,0.93,0.17,0.74,0.02,6.347,33.525,2020-02-03,0.78,0.12,0.62,0.04,6.586,33.569,0.8075,0.17250000000000001,0.5475,0.08750000000000001,5.87725,33.44175,0.93,0.21,0.74,0.18,0.11999999999999988,-0.03,0.040000000000000036,0.10999999999999999,-0.4610000000000003,0.060000000000002274,0.9350162426854148,0.35460488704253557
2020,11,32677,0.16,0.65,0.25,5.253,33.354,Noruega,Invierno,1.06,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,11,2020,2020-03-09,1.1,2020.0,12.0,2020-03-16,True,2020-03-02,0.8899999999999999,0.18,0.53,0.18,5.253,33.439,2020-02-24,0.77,0.21,0.49,0.07,5.714,33.379,2020-02-17,0.64,0.13,0.43,0.08,6.195,33.424,2020-02-10,0.93,0.17,0.74,0.02,6.347,33.525,0.84,0.16999999999999998,0.525,0.145,5.60375,33.399,1.06,0.21,0.65,0.25,0.17000000000000015,-0.01999999999999999,0.12,0.07,0.0,-0.08500000000000085,0.970941817426052,0.23931566428755804
2020,12,32677,0.13,0.69,0.28,5.411,33.503,Noruega,Invierno,1.1,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,12,2020,2020-03-16,1.31,2020.0,13.0,2020-03-23,True,2020-03-09,1.06,0.16,0.65,0.25,5.253,33.354,2020-03-02,0.8899999999999999,0.18,0.53,0.18,5.253,33.439,2020-02-24,0.77,0.21,0.49,0.07,5.714,33.379,2020-02-17,0.64,0.13,0.43,0.08,6.195,33.424,0.955,0.17,0.59,0.195,5.40775,33.418749999999996,1.1,0.21,0.69,0.28,0.040000000000000036,-0.03,0.039999999999999925,0.030000000000000027,0.15799999999999947,0.1490000000000009,0.992708874098054,0.120536680255323
2020,13,32677,0.19,0.9,0.22,5.654,33.557,Noruega,Invierno,1.31,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,13,2020,2020-03-23,1.05,2020.0,14.0,2020-03-30,True,2020-03-16,1.1,0.13,0.69,0.28,5.411,33.503,2020-03-09,1.06,0.16,0.65,0.25,5.253,33.354,2020-03-02,0.8899999999999999,0.18,0.53,0.18,5.253,33.439,2020-02-24,0.77,0.21,0.49,0.07,5.714,33.379,1.09,0.16499999999999998,0.6924999999999999,0.23249999999999998,5.3927499999999995,33.46325,1.31,0.19,0.9,0.28,0.20999999999999996,0.06,0.21000000000000008,-0.060000000000000026,0.24300000000000033,0.054000000000002046,1.0,-1.6081226496766366e-16
2020,14,32677,0.15,0.81,0.09,5.665,33.665,Noruega,Primavera,1.05,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,14,2020,2020-03-30,1.24,2020.0,15.0,2020-04-06,True,2020-03-23,1.31,0.19,0.9,0.22,5.654,33.557,2020-03-16,1.1,0.13,0.69,0.28,5.411,33.503,2020-03-09,1.06,0.16,0.65,0.25,5.253,33.354,2020-03-02,0.8899999999999999,0.18,0.53,0.18,5.253,33.439,1.1300000000000001,0.1575,0.7625,0.21000000000000002,5.495749999999999,33.51975,1.31,0.19,0.9,0.28,-0.26,-0.04000000000000001,-0.08999999999999997,-0.13,0.01100000000000012,0.10799999999999699,0.992708874098054,-0.12053668025532288
2020,15,32677,0.08,0.95,0.21,5.824,33.618,Noruega,Primavera,1.24,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,15,2020,2020-04-06,1.19,2020.0,16.0,2020-04-13,True,2020-03-30,1.05,0.15,0.81,0.09,5.665,33.665,2020-03-23,1.31,0.19,0.9,0.22,5.654,33.557,2020-03-16,1.1,0.13,0.69,0.28,5.411,33.503,2020-03-09,1.06,0.16,0.65,0.25,5.253,33.354,1.175,0.1375,0.8375,0.2,5.6385000000000005,33.585750000000004,1.31,0.19,0.95,0.28,0.18999999999999995,-0.06999999999999999,0.1399999999999999,0.12,0.1589999999999998,-0.046999999999997044,0.9709418174260521,-0.2393156642875575
2020,16,32677,0.17,0.86,0.16,5.801,33.624,Noruega,Primavera,1.19,barentswatch_32677_piojos_temp_sal_2014_2024.csv,32677,Centro,16,2020,2020-04-13,1.49,2020.0,17.0,2020-04-20,True,2020-04-06,1.24,0.08,0.95,0.21,5.824,33.618,2020-03-30,1.05,0.15,0.81,0.09,5.665,33.665,2020-03-23,1.31,0.19,0.9,0.22,5.654,33.557,2020-03-16,1.1,0.13,0.69,0.28,5.411,33.503,1.1974999999999998,0.14750000000000002,0.88,0.16999999999999998,5.736,33.616,1.31,0.19,0.95,0.22,-0.050000000000000044,0.09000000000000001,-0.08999999999999997,-0.04999999999999999,-0.022999999999999687,0.006000000000000227,0.9350162426854148,-0.35460488704253545
