anio,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,centro,region,carga_total_piojos,adultos_totales,indice_temporal,cluster,PCA1,PCA2
2016,4,32677,0.06,0.15,0.09,6.69,33.853,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.3,0.21,90,0,-1.2459285976405987,-1.0282186489069571
2016,5,32677,0.01,0.27,0.02,6.679,34.01,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.30000000000000004,0.28,91,0,-1.2897915392124657,-1.1436786652557964
2016,6,32677,0.02,0.29,0.3,6.43,34.042,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.61,0.31,92,0,-1.1522374336432195,-1.2478065536282483
2016,7,32677,0.02,0.29,0.35,6.197,34.093,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.6599999999999999,0.31,93,0,-1.1450028942686246,-1.337514438527251
2016,8,32677,0.04,0.61,0.23,6.349,34.28,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.88,0.65,94,0,-1.0190845011104448,-1.4698632982639526
2016,9,32677,0.02,0.94,0.12,6.076,34.262,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.08,0.96,95,0,-0.9024526864847873,-1.5371973555253098
2016,10,32677,0.06,1.09,0.23,6.027,34.236,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.3800000000000001,1.1500000000000001,96,0,-0.7178410590807369,-1.5616584690901736
2016,11,32677,0.09,0.67,0.24,6.301,34.22,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.0,0.76,97,0,-0.9158868277810648,-1.451708726708882
2016,12,32677,0.08,0.75,0.41,6.222,34.219,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.24,0.83,98,0,-0.8045011412021044,-1.4903508173011857
2016,13,32677,0.12,0.71,0.06,6.395,34.162,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.8899999999999999,0.83,99,0,-0.9290838411669695,-1.3828881511514795
2016,14,32677,0.16,1.32,0.18,6.632,34.187,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.66,1.48,100,0,-0.4714593211627418,-1.4379738873110006
2016,15,32677,0.19,1.15,0.08,6.726,34.209,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.42,1.3399999999999999,101,0,-0.5851069294396779,-1.4108459225316385
2016,16,32677,0.11,0.78,0.12,6.731,34.264,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.01,0.89,102,0,-0.8799305719631015,-1.399266531645656
2016,17,32677,0.0,0.32,0.02,6.941,34.316,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.34,0.32,103,0,-1.3175311233559346,-1.315525467392097
2016,18,32677,0.02,0.36,0.02,7.346,34.11,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.4,0.38,104,0,-1.224766218314361,-1.0900751083430475
2016,19,32677,0.05,0.25,0.01,7.811,34.066,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.31,0.3,105,0,-1.2401438413173869,-0.9534435061288441
2016,20,32677,0.08,0.29,0.11,7.987,34.015,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.48,0.37,106,0,-1.1245703254853632,-0.8984279826034766
2016,21,32677,0.02,0.25,0.09,9.046,33.948,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.36,0.27,107,0,-1.1804830999193214,-0.6153861594724277
2016,22,32677,0.03,0.42,0.16,9.715,33.447,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.61,0.44999999999999996,108,0,-0.9314137039316858,-0.14097646881786335
2016,23,32677,0.03,0.31,0.11,9.996,32.974,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.44999999999999996,0.33999999999999997,109,0,-0.9277667049681307,0.2770576033562221
2016,24,32677,0.05,0.89,1.45,10.061,32.713,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.39,0.9400000000000001,110,0,0.0919799122510384,0.28846251138923157
2016,25,32677,0.14,1.65,0.7,10.349,32.757,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.49,1.79,111,0,0.29323835982503155,0.2852408678356731
2016,26,32677,0.21,2.47,0.29,11.342,33.104,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.97,2.68,112,0,0.6298869298809389,0.17313091659201008
2016,27,32677,0.41,2.07,0.12,12.066,33.51,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.6,2.48,113,0,0.48527232171601803,0.05789562806325211
2016,28,32677,0.38,1.25,1.99,13.136,33.626,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.62,1.63,114,0,0.8354298345863022,0.12042947003951625
2016,29,32677,0.3,1.64,1.46,14.152,33.603,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.4,1.94,115,0,0.7679937899121679,0.364106644353162
2016,30,32677,0.33,1.62,1.02,14.992,33.473,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.97,1.9500000000000002,116,0,0.6349741343097097,0.6698671531903795
2016,31,32677,0.43,3.32,0.21,15.184,33.077,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.96,3.75,117,0,1.444267998029091,0.8639464613802647
2016,32,32677,1.33,2.92,0.07,14.29,32.484,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,4.32,4.25,118,0,2.203523345896767,1.0274258773043656
2016,33,32677,0.12,0.16,0.24,14.586,32.255,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.52,0.28,119,0,-0.6018668184281204,1.737801777986494
2016,34,32677,0.28,3.14,4.47,14.85,32.148,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,7.89,3.42,120,1,3.2712508004914143,1.1216088497628725
2016,35,32677,0.16,3.45,1.47,14.134,32.107,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,5.08,3.6100000000000003,121,0,1.941178885973061,1.262164377614456
2016,36,32677,3.52,5.01,0.26,13.831,32.0,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,8.79,8.53,122,1,5.9669270547714595,0.6907343378448746
2016,37,32677,0.14,0.21,0.1,13.894,32.103,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.44999999999999996,0.35,123,0,-0.6077576622968531,1.7091494974985184
2016,38,32677,0.11,0.21,0.29,14.47,32.394,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.61,0.32,124,0,-0.5883227717603765,1.6043736057662061
2016,39,32677,0.2,1.18,0.01,14.496,32.608,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.39,1.38,125,0,-0.08708423430742451,1.3569965909495887
2016,40,32677,0.2,1.41,0.29,13.7,32.639,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.9,1.6099999999999999,126,0,0.14711753758591203,1.118474837375572
2016,41,32677,0.09,0.66,0.13,12.933,32.422,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.88,0.75,127,0,-0.4682796180871166,1.2335919639353734
2016,42,32677,0.1,0.79,0.08,12.399,32.437,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.97,0.89,128,0,-0.4219345937639679,1.1007720247948334
2016,43,32677,0.26,5.83,4.89,12.035,32.283,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,10.98,6.09,129,1,4.911733050643714,0.10369037475443116
2016,44,32677,0.1,3.37,0.85,11.506,32.256,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,4.32,3.47,130,0,1.4455312351228966,0.6863091333149219
2016,45,32677,0.26,3.32,0.15,9.906,32.403,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,3.73,3.58,131,0,1.1998405563206151,0.294101847691393
2016,46,32677,0.29,1.9,0.1,9.662,32.786,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.29,2.19,132,0,0.3045087175451307,0.12583063564315394
2016,47,32677,0.27,0.58,0.35,9.098,32.852,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.2,0.85,133,0,-0.4034834157592076,0.09031330092256393
2016,48,32677,0.22,0.43,0.5,8.33,32.943,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.15,0.65,134,0,-0.5150618389369621,-0.1234477965575981
2016,49,32677,0.41,2.19,0.12,7.946,33.019,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,2.72,2.6,135,0,0.524236022261554,-0.4508073546346499
2016,50,32677,0.04,0.65,0.22,7.654,33.32,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,0.91,0.6900000000000001,136,0,-0.794976392985338,-0.5076688446310312
2016,51,32677,0.07,1.26,0.01,7.989,33.729,Noruega,barentswatch_32677_piojos_temp_sal_2014_2024,Centro,1.34,1.33,137,0,-0.5631434724728402,-0.7891609774864301
